tiempo;Promedio_ES;Promedio_Lecturas;Promedio_Grabaciones;Promedio_K_ES;Promedio_uti;Util_alta;Uni_util_alta;Tiempo_Service_Alto;Unit_Service_alta;Espacio_Disco_Utilizado
00:00;5.6;0.1;5.5;5.7;0;0;7;0.0003;4;824.229
00:05;8.9;0.1;8.8;5.3;0;0;7;0.0003;3;824.239
00:10;1.9;0.1;1.8;8.7;0;0;7;0.0008;7;824.243
00:15;5.1;0.1;5;6;0;0;7;0.0007;3;824.244
00:20;5;0.2;4.7;6.4;0;0;7;0.0002;2;824.245
00:25;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
00:30;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
00:35;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
00:40;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
00:45;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
00:50;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
00:55;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
01:00;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
01:05;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
01:10;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
01:15;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
01:20;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
01:25;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
01:30;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
01:35;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
01:40;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
01:45;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
01:50;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
01:55;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
02:00;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
02:05;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
02:10;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
02:15;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
02:20;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
02:25;7.2;1;6.2;7;0;0.1;3;0.0005;3;824.331
02:30;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
02:35;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
02:40;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
02:45;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
02:50;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
02:55;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
03:00;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
03:05;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
03:10;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
03:15;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
03:20;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
03:25;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
03:30;13.5;6.3;7.2;8.2;0.3;0.3;7;0.002;6;824.399
03:35;9.4;0.9;8.4;5.6;0;0;7;0.0008;5;824.397
03:40;3.6;0.1;3.5;6.7;0;0;7;0.0003;1;824.401
03:45;4.5;0.1;4.4;6.9;0;0;7;0.0002;1;824.343
03:50;3.6;0.4;3.2;8.8;0;0;7;0.0006;2;824.327
03:55;5.3;3.3;2;11.7;0.1;0.1;7;0.0053;1;824.329
04:00;3.7;0.1;3.6;10.1;0;0;7;0.0004;2;824.345
04:05;12.2;9.7;2.5;6.9;0.1;0.2;7;0.0017;7;824.335
04:10;5.7;2;3.6;6.1;0;0;7;0.0007;7;824.337
04:15;1.7;0;1.6;9.5;0;0;7;0.0005;3;824.336
04:20;4.7;0.1;4.5;5.7;0;0;7;0.0002;3;824.338
04:25;2.5;0;2.5;8.4;0;0;7;0.0003;3;824.345
04:30;5.8;1.8;4;8.9;0;0.1;7;0.0011;7;824.392
04:35;1.6;0;1.6;10.9;0;0;7;0.0005;2;824.387
04:40;7.6;0.7;6.9;6.5;0;0;7;0.0004;4;824.403
04:45;7.1;0.8;6.2;7.2;0;0;7;0.001;6;824.365
04:50;6.1;0.8;5.3;7.5;0;0;7;0.0005;5;824.368
04:55;9.3;1.5;7.8;10;0;0.1;6;0.0007;5;824.372
05:00;2.3;0.1;2.2;8.7;0;0;7;0.0008;6;824.372
05:05;2.8;1.4;1.3;38.7;0;0;7;0.0029;7;824.372
05:10;3.5;0;3.5;6.9;0;0;7;0.0009;6;824.373
05:15;4.3;1.5;2.7;10.8;0;0;7;0.0011;7;824.388
05:20;3.8;0.1;3.7;6.4;0;0;7;0.0002;7;824.373
05:25;1.3;0;1.2;10.6;0;0;7;0.0007;6;824.375
05:30;2.7;1;1.7;10;0;0;7;0.0011;4;824.435
05:35;6.1;3.7;2.4;7.2;0.1;0.1;7;0.0014;7;824.443
05:40;5.7;0.9;4.7;12.8;0;0;7;0.0007;1;824.444
05:45;1.5;0.1;1.4;9.7;0;0;7;0.002;6;824.387
05:50;4.6;0;4.5;6.8;0;0;7;0.0002;3;824.395
05:55;1.8;0.5;1.3;13.2;0;0;7;0.0016;2;824.397
06:00;1;0;0.9;12;0;0;7;0.0008;3;824.397
06:05;5.7;0.6;5.1;9;0;0;7;0.0004;1;824.4
06:10;7;2.2;4.8;12.7;0.1;0.1;7;0.0016;3;824.403
06:15;8.8;1.2;7.6;10.1;0;0;7;0.0005;6;824.406
06:20;8.3;1.1;7.1;9.8;0;0;7;0.0004;6;824.409
06:25;8.1;0.7;7.4;8.2;0;0;7;0.0003;5;824.41
06:30;6.6;1.5;5;10.1;0;0;7;0.0008;6;824.481
06:35;7.8;0.4;7.4;5.9;0;0;7;0.0004;5;824.485
06:40;7;0.8;6.2;8.4;0;0;7;0.0008;3;824.478
06:45;9.8;0.8;9;6.3;0;0;7;0.0003;6;824.417
06:50;14.5;5;9.4;9.1;0.1;0.2;6;0.001;1;824.419
06:55;1.2;0;1.2;14.2;0;0;7;0.0004;1;824.419
07:00;4.5;0.1;4.3;6.4;0;0;7;0.0004;6;824.41
07:05;1.9;0;1.9;11.1;0;0;7;0.0001;3;824.41
07:10;14.1;4.4;9.6;5.5;0.2;0.2;7;0.0012;5;824.393
07:15;3.9;0.1;3.7;6.9;0;0;7;0.0004;3;824.402
07:20;3.1;0.3;2.8;10.3;0;0;7;0.0006;7;824.378
07:25;12.7;1.9;10.8;7.6;0;0.1;6;0.0006;5;824.409
07:30;14.4;4.1;10.2;8.9;0.1;0.1;7;0.001;1;824.526
07:35;5.8;3.6;2.2;53.7;0.1;0.1;7;0.0025;7;824.528
07:40;5.5;0.2;5.2;7.2;0;0;7;0.0002;7;824.521
07:45;3.8;0.9;2.8;8.3;0;0;7;0.0017;6;824.468
07:50;3.7;0.6;3;8.7;0;0;7;0.001;5;824.468
07:55;4.4;0.3;4;6.7;0;0;7;0.0004;5;824.467
08:00;4.2;0.2;4;7.1;0;0;7;0.0005;1;824.468
08:05;16.8;3.2;13.6;9.4;0;0.1;7;0.0005;1;824.477
08:10;2.4;0.4;1.9;9.2;0;0;7;0.0007;1;824.477
08:15;2.4;0;2.4;9.7;0;0;7;0.0004;1;824.479
08:20;3.7;0.3;3.4;6.8;0;0;7;0.0007;2;824.48
08:25;2.8;0.8;2;8.3;0;0;7;0.0015;1;824.488
08:30;10.3;6.3;3.9;9.2;0.2;0.2;7;0.0017;7;824.579
08:35;2.6;0.6;2;9;0;0;7;0.001;3;824.573
08:40;3.2;0.7;2.4;12.4;0;0;7;0.003;5;824.583
08:45;19.6;3.4;16.1;9.8;0;0.1;7;0.0003;5;824.562
08:50;3.4;0.4;2.9;8;0;0;7;0.0008;1;824.499
08:55;13.5;2.5;10.9;11;0;0;7;0.0004;7;824.499
09:00;4.2;1.1;3.1;6.8;0;0;7;0.0009;5;824.5
09:05;3.3;0.8;2.5;6.6;0;0;7;0.0016;5;824.507
09:10;167.3;145.1;22.1;5.3;1.9;3.2;6;0.0014;2;824.481
09:15;1.3;0.2;1;12.5;0;0;7;0.0019;5;824.483
09:20;10.6;2.3;8.3;9.8;0.1;0.1;4;0.0009;4;824.47
09:25;1.7;0;1.7;8.5;0;0;7;0.0005;5;824.47
09:30;11.3;2.5;8.7;9.5;0;0.1;7;0.0005;7;824.553
09:35;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
09:40;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
09:45;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
09:50;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
09:55;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
10:00;2;0;2;7.2;0;0;7;0.0004;1;824.515
10:05;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
10:10;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
10:15;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
10:20;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
10:25;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
10:30;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
10:35;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
10:40;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
10:45;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
10:50;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
10:55;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
11:00;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
11:05;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
11:10;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
11:15;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
11:20;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
11:25;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
11:30;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
11:35;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
11:40;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
11:45;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
 02:15:06;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
11:50;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
11:55;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
12:00;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
12:05;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
12:10;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
12:15;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
12:20;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
12:25;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
12:30;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
12:35;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
12:40;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
12:45;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
12:50;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
12:55;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
13:00;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
13:05;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
13:10;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
13:15;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
13:20;2;0;2;7.2;0;0;7;0.0004;1;824.515
13:25;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
13:30;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
13:35;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
13:40;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
13:45;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
13:50;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
13:55;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
14:00;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
14:05;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
14:10;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
14:15;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
14:20;2.2;0.2;1.9;10.1;0;0;7;0.0009;7;824.532
14:25;15.6;0.1;15.4;4.8;0;0;7;0.0001;4;824.093
14:30;2.3;0.5;1.7;9.8;0;0;7;0.0013;1;824.094
14:35;4.3;0.1;4.1;5.9;0;0;7;0.0004;1;824.097
14:40;9.4;1.3;8;6.6;0;0;7;0.0006;4;824.162
14:45;1.5;0.1;1.3;10;0;0;7;0.0008;6;824.164
14:50;8.7;0.1;8.6;5.3;0;0;7;0.0001;5;824.159
14:55;1.4;0.1;1.2;11.4;0;0;7;0.0014;5;824.164
15:00;15.2;1.4;13.8;8.2;0;0.1;5;0.0005;5;824.081
15:05;13.6;8.9;4.7;9.1;0.2;0.3;7;0.0015;6;824.098
15:10;11.4;2.4;8.9;6;0.1;0.2;7;0.0008;7;824.108
15:15;3.7;0.2;3.4;7.2;0;0;7;0.0003;7;824.108
15:20;2.6;0;2.6;7.1;0;0;7;0.0003;1;824.107
15:25;13.5;1.1;12.4;6.2;0;0;7;0.0003;5;824.114
15:30;1.3;0;1.2;10.1;0;0;7;0.0004;2;824.115
15:35;4.5;0;4.5;7.3;0;0;7;0.0002;2;824.118
15:40;7;1;5.9;6;0;0;7;0.0005;4;824.186
15:45;3.5;1.5;2;10.3;0;0;7;0.0015;1;824.191
15:50;6.9;3.2;3.6;11.1;0.1;0.2;5;0.0024;1;824.203
15:55;9.2;0.1;9.1;5;0;0;7;0.0002;1;824.206
16:00;5.2;0.4;4.8;6.9;0;0;7;0.0006;1;824.149
16:05;1.6;0.1;1.5;12.1;0;0;7;0.0011;5;824.149
16:10;15.8;1.7;14.1;5.7;0;0.1;7;0.0004;5;824.147
16:15;4.9;0.5;4.4;8.6;0;0;7;0.001;5;824.148
16:20;2.3;0.1;2.2;9.1;0;0;7;0.0005;1;824.146
16:25;4.9;0.1;4.7;6.4;0;0;7;0.0004;3;824.147
16:30;4;0;3.9;6.4;0;0;7;0.0003;1;824.147
16:35;8.3;0.1;8.1;6.3;0;0;7;0.0002;3;824.161
16:40;11.8;0.1;11.7;5.1;0;0;7;0.0002;6;824.145
16:45;2.8;1.1;1.6;10.1;0;0;7;0.0015;1;824.216
16:50;4.3;0.2;4.1;6.4;0;0;7;0.0007;6;824.206
16:55;8.7;0.1;8.5;5.2;0;0;7;0.0003;3;824.207
17:00;1.5;0.1;1.4;9;0;0;7;0.0008;7;824.15
17:05;16;0;15.9;5.2;0;0;7;0;7;824.15
17:10;1;0;0.9;11;0;0;7;0.0014;6;824.152
17:15;11.1;0;11.1;4.8;0;0;7;0;7;824.152
17:20;4.8;0;4.8;6.4;0;0;7;0.0001;6;824.153
17:25;1.5;0;1.4;9.9;0;0;7;0.0006;6;824.153
17:30;8.9;0;8.8;5.1;0;0;7;0;7;824.148
17:35;7.7;0.1;7.5;5.6;0;0;7;0.0002;2;824.154
17:40;11.3;0;11.2;5.7;0;0;7;0.0001;1;824.158
17:45;3.5;1;2.5;8.3;0;0;7;0.001;1;824.224
17:50;1.3;0;1.2;10.2;0;0;7;0.0004;6;824.208
17:55;5.1;0;5;7.7;0;0;7;0.0001;4;824.209
18:00;1.2;0;1.1;10.8;0;0;7;0.0006;7;824.157
18:05;3;0;2.9;6.3;0;0;7;0.0003;4;824.165
18:10;7.4;1.4;6;10;0;0.1;5;0.0015;5;824.177
18:15;1.3;0.1;1.2;11.5;0;0;7;0.0007;4;824.16
18:20;9.6;0;9.6;5.5;0;0;7;0.0001;4;824.16
18:25;3.7;0.1;3.6;6.1;0;0;7;0.0002;6;824.161
18:30;5.4;0;5.3;5.6;0;0;7;0.0001;6;824.165
18:35;12.3;6.7;5.5;9.7;0.2;0.2;7;0.0042;4;824.166
18:40;3.9;2.9;0.9;18;0.1;0.1;7;0.0051;1;824.168
18:45;12.8;1.1;11.7;5.6;0;0.1;3;0.0005;3;824.237
18:50;8.8;1.8;6.9;10;0;0.1;7;0.0011;6;824.287
18:55;4.8;0;4.7;6;0;0;7;0.0002;6;824.284
19:00;5.7;0;5.7;6.3;0;0;7;0.0002;3;824.227
19:05;5.5;0;5.4;5.8;0;0;7;0.0003;4;824.227
19:10;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
19:15;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
19:20;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
19:25;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
19:30;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
19:35;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
19:40;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
19:45;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
19:50;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
19:55;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
20:00;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
20:05;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
20:10;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
20:15;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
20:20;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
20:25;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
20:30;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
20:35;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
20:40;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
20:45;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
20:50;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
20:55;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
21:00;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
21:05;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
21:10;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
21:15;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
21:20;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
21:25;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
21:30;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
21:35;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
21:40;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
21:45;2;0;2;7.2;0;0;7;0.0004;1;824.515
21:50;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
21:55;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
22:00;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
22:05;959.2;709.9;249.2;4.9;32.8;73.3;7;0.0036;7;823.783
22:10;970.2;719.2;250.9;4.5;33.1;73.1;7;0.0035;3;823.796
22:15;963.8;705;258.8;4.5;33.1;74.2;7;0.0035;7;823.811
22:20;974.6;714.6;259.9;4.5;32.8;72.9;7;0.0035;3;823.834
22:25;798.2;583.8;214.4;4.7;26.3;58.8;7;0.0035;7;823.787
22:30;244.1;196.8;47.3;9.5;4.6;8.6;7;0.0019;7;823.885
22:35;40.1;3.8;36.3;6.3;0.1;0.3;5;0.0005;1;823.879
22:40;71.1;9.9;61.2;5.2;0.4;0.4;7;0.0008;2;823.949
22:45;24.8;0.3;24.4;4.8;0;0;7;0.0002;1;823.945
22:50;17.2;1.2;15.9;6.2;0;0.1;5;0.0006;1;823.949
22:55;19.2;0.5;18.7;5.3;0;0;7;0.0005;1;823.896
23:00;511.4;509.8;1.5;6.2;14.7;29.9;7;0.003;7;823.967
23:05;517.9;503.6;14.2;5.7;16.9;36.8;7;0.0039;7;824.021
23:10;810.8;743.3;67.5;4.9;22.6;44.5;7;0.004;7;824.05
23:15;643;516.5;126.5;6.6;17.4;35.3;7;0.0037;7;823.903
23:20;14.7;3.4;11.2;7.3;0.2;0.3;7;0.0019;3;823.857
23:25;39.3;0.3;38.9;5.1;0;0;7;0.0001;1;823.858
23:30;24.4;0.2;24.1;4.8;0;0;7;0.0001;2;823.859
23:35;34.1;0.1;34;4.4;0;0;7;0;7;823.862
23:40;19.5;3.2;16.2;5.8;0.1;0.1;7;0.0009;1;823.929
23:45;41.6;2.6;39;5.6;0.1;0.2;7;0.0005;1;823.924
23:50;9.3;0.3;8.9;6.1;0;0;7;0.0004;2;823.927
23:55;8.6;0.1;8.5;6.4;0;0;7;0.0001;6;823.873
00:00;19.2;0.6;18.6;4.9;0;0;7;0.0005;1;823.875
00:05;3;0.3;2.7;9.1;0;0;7;0.0009;1;823.874
00:10;31.7;0.1;31.6;4.4;0;0;7;0;7;823.875
00:15;17.8;0.2;17.5;4.7;0;0;7;0.0002;1;823.88
00:20;16;0.1;15.8;4.9;0;0;7;0.0001;2;823.881
00:25;14.3;0.4;13.9;5.4;0;0;7;0.0003;6;823.885
00:30;708.1;705.8;2.2;6.7;23.1;34.8;7;0.0034;7;823.89
00:35;434;426;8;7.5;12.7;19.9;7;0.0025;7;824.026
00:40;22.2;9.1;13.1;12;0.3;0.6;7;0.0017;7;824.091
00:45;4.6;0.3;4.3;13;0;0;7;0.0004;7;824.091
00:50;30.4;1.3;29;5.9;0;0;7;0.0001;7;824.088
00:55;6.7;0.6;6;6.6;0;0;7;0.0007;1;824.032
01:00;16.5;1.1;15.4;7.6;0;0;7;0.0004;6;824.036
01:05;3;0.3;2.6;8.7;0;0;7;0.0007;7;824.039
01:10;1.1;0.1;1;11.3;0;0;7;0.0009;2;824.04
01:15;13.1;0;13.1;5.4;0;0;7;0.0001;3;824.041
01:20;2.1;0.2;1.9;10.2;0;0;7;0.0006;6;824.045
01:25;27.4;0.2;27.2;4.7;0;0;7;0.0001;4;824.046
01:30;17.6;0;17.5;5;0;0;7;0;7;824.049
01:35;14.9;0.6;14.3;5.2;0;0;7;0.0002;7;824.051
01:40;21.4;1.4;20;5.3;0;0;7;0.0004;1;824.119
01:45;2.8;0.5;2.2;11.4;0;0;7;0.0016;1;824.122
01:50;9.3;0;9.2;5.1;0;0;7;0.0001;4;824.116
01:55;3;0.1;2.8;8.9;0;0;7;0.0003;7;824.06
02:00;12.2;0;12.1;5;0;0;7;0;7;824.063
02:05;8;0;7.9;6.2;0;0;7;0.0001;6;824.064
02:10;6.6;0.1;6.5;5.8;0;0;7;0.0002;7;824.067
02:15;23.5;0.1;23.4;4.6;0;0;7;0;7;824.069
02:20;4.7;3.5;1.2;18.6;0.1;0.2;7;0.0037;7;824.073
02:25;14.1;0.7;13.4;5.9;0;0;7;0.0006;1;824.077
02:30;11.5;0.1;11.4;5.1;0;0;7;0.0001;4;824.079
02:35;5.4;0.5;4.9;6.5;0;0;7;0.0006;1;824.069
02:40;7.6;1.5;6;7.5;0;0;7;0.0008;1;824.135
02:45;9.6;0.1;9.5;5.1;0;0;7;0.0001;7;824.147
02:50;1.4;0.1;1.3;10.6;0;0;7;0.0014;6;824.141
02:55;7.1;0.1;7;5.4;0;0;7;0.0003;1;824.141
03:00;12.3;0.4;11.8;6.1;0;0;7;0.0003;1;824.085
03:05;4.1;0.3;3.8;6.6;0;0;7;0.0005;1;824.085
03:10;11.8;1.4;10.3;8.5;0;0;7;0.0004;6;824.087
03:15;1.7;0;1.7;16.2;0;0;7;0.0003;7;824.088
03:20;1.7;0.5;1.1;10;0;0;7;0.0017;1;824.091
03:25;15.6;0.1;15.4;4.8;0;0;7;0.0001;4;824.093
03:30;2.3;0.5;1.7;9.8;0;0;7;0.0013;1;824.094
03:35;4.3;0.1;4.1;5.9;0;0;7;0.0004;1;824.097
03:40;9.4;1.3;8;6.6;0;0;7;0.0006;4;824.162
03:45;1.5;0.1;1.3;10;0;0;7;0.0008;6;824.164
03:50;8.7;0.1;8.6;5.3;0;0;7;0.0001;5;824.159
03:55;1.4;0.1;1.2;11.4;0;0;7;0.0014;5;824.164
04:00;15.2;1.4;13.8;8.2;0;0.1;5;0.0005;5;824.081
04:05;13.6;8.9;4.7;9.1;0.2;0.3;7;0.0015;6;824.098
04:10;11.4;2.4;8.9;6;0.1;0.2;7;0.0008;7;824.108
04:15;3.7;0.2;3.4;7.2;0;0;7;0.0003;7;824.108
04:20;2.6;0;2.6;7.1;0;0;7;0.0003;1;824.107
04:25;13.5;1.1;12.4;6.2;0;0;7;0.0003;5;824.114
04:30;1.3;0;1.2;10.1;0;0;7;0.0004;2;824.115
04:35;4.5;0;4.5;7.3;0;0;7;0.0002;2;824.118
04:40;7;1;5.9;6;0;0;7;0.0005;4;824.186
04:45;3.5;1.5;2;10.3;0;0;7;0.0015;1;824.191
04:50;6.9;3.2;3.6;11.1;0.1;0.2;5;0.0024;1;824.203
04:55;9.2;0.1;9.1;5;0;0;7;0.0002;1;824.206
05:00;5.2;0.4;4.8;6.9;0;0;7;0.0006;1;824.149
05:05;1.6;0.1;1.5;12.1;0;0;7;0.0011;5;824.149
05:10;15.8;1.7;14.1;5.7;0;0.1;7;0.0004;5;824.147
05:15;4.9;0.5;4.4;8.6;0;0;7;0.001;5;824.148
05:20;2.3;0.1;2.2;9.1;0;0;7;0.0005;1;824.146
05:25;4.9;0.1;4.7;6.4;0;0;7;0.0004;3;824.147
05:30;4;0;3.9;6.4;0;0;7;0.0003;1;824.147
05:35;8.3;0.1;8.1;6.3;0;0;7;0.0002;3;824.161
05:40;11.8;0.1;11.7;5.1;0;0;7;0.0002;6;824.145
05:45;2.8;1.1;1.6;10.1;0;0;7;0.0015;1;824.216
05:50;4.3;0.2;4.1;6.4;0;0;7;0.0007;6;824.206
05:55;8.7;0.1;8.5;5.2;0;0;7;0.0003;3;824.207
06:00;1.5;0.1;1.4;9;0;0;7;0.0008;7;824.15
06:05;16;0;15.9;5.2;0;0;7;0;7;824.15
06:10;1;0;0.9;11;0;0;7;0.0014;6;824.152
06:15;11.1;0;11.1;4.8;0;0;7;0;7;824.152
06:20;4.8;0;4.8;6.4;0;0;7;0.0001;6;824.153
06:25;1.5;0;1.4;9.9;0;0;7;0.0006;6;824.153
06:30;8.9;0;8.8;5.1;0;0;7;0;7;824.148
06:35;7.7;0.1;7.5;5.6;0;0;7;0.0002;2;824.154
06:40;11.3;0;11.2;5.7;0;0;7;0.0001;1;824.158
06:45;3.5;1;2.5;8.3;0;0;7;0.001;1;824.224
06:50;1.3;0;1.2;10.2;0;0;7;0.0004;6;824.208
06:55;5.1;0;5;7.7;0;0;7;0.0001;4;824.209
07:00;1.2;0;1.1;10.8;0;0;7;0.0006;7;824.157
07:05;3;0;2.9;6.3;0;0;7;0.0003;4;824.165
07:10;7.4;1.4;6;10;0;0.1;5;0.0015;5;824.177
07:15;1.3;0.1;1.2;11.5;0;0;7;0.0007;4;824.16
07:20;9.6;0;9.6;5.5;0;0;7;0.0001;4;824.16
07:25;3.7;0.1;3.6;6.1;0;0;7;0.0002;6;824.161
07:30;5.4;0;5.3;5.6;0;0;7;0.0001;6;824.165
07:35;12.3;6.7;5.5;9.7;0.2;0.2;7;0.0042;4;824.166
